ensembl_gene_id	description
FBgn0000233	buttonhead [Source:FlyBase gene name;Acc:FBgn0000233]
FBgn0263509	
FBgn0020378	Sp1 [Source:FlyBase gene name;Acc:FBgn0020378]
FBgn0030151	
FBgn0052698	
FBgn0019929	Ser7 [Source:FlyBase gene name;Acc:FBgn0019929]
FBgn0259147	
FBgn0052695	
FBgn0030156	
FBgn0030157	
FBgn0030158	
FBgn0030159	
FBgn0030160	
FBgn0030161	
FBgn0030162	
FBgn0026415	Imaginal disc growth factor 4 [Source:FlyBase gene name;Acc:FBgn0026415]
FBgn0086044	
FBgn0030163	
FBgn0030164	
FBgn0263216	
FBgn0030167	
FBgn0052694	
FBgn0053557	
FBgn0030170	
FBgn0263132	Cht6 [Source:FlyBase gene name;Acc:FBgn0263132]
FBgn0005391	Yolk protein 2 [Source:FlyBase gene name;Acc:FBgn0005391]
FBgn0004045	Yolk protein 1 [Source:FlyBase gene name;Acc:FBgn0004045]
FBgn0030174	
FBgn0052693	Gr9a [Source:FlyBase gene name;Acc:FBgn0052693]
FBgn0052685	
FBgn0030177	
FBgn0030178	
FBgn0083940	
FBgn0086045	
FBgn0030181	
FBgn0264503	
FBgn0052690	
FBgn0030183	
FBgn0264500	
FBgn0028342	lethal (1) G0230 [Source:FlyBase gene name;Acc:FBgn0028342]
FBgn0030186	
FBgn0040941	
FBgn0085437	
FBgn0030187	Interaction partner of Dnmt2 [Source:FlyBase gene name;Acc:FBgn0030187]
FBgn0263220	Hyperkinetic [Source:FlyBase gene name;Acc:FBgn0263220]
FBgn0264674	
FBgn0040942	
FBgn0259170	alpha Mannosidase I [Source:FlyBase gene name;Acc:FBgn0259170]
FBgn0030189	
FBgn0011770	GIP-like [Source:FlyBase gene name;Acc:FBgn0011770]
FBgn0030191	
FBgn0263997	
FBgn0065046	snoRNA:U3:9B [Source:FlyBase gene name;Acc:FBgn0065046]
FBgn0028331	lethal (1) G0289 [Source:FlyBase gene name;Acc:FBgn0028331]
FBgn0052679	
FBgn0028480	
FBgn0052686	
FBgn0030195	
FBgn0052681	
FBgn0030196	Psf3 [Source:FlyBase gene name;Acc:FBgn0030196]
FBgn0000711	flapwing [Source:FlyBase gene name;Acc:FBgn0000711]
FBgn0052683	
FBgn0030200	RabX2 [Source:FlyBase gene name;Acc:FBgn0030200]
FBgn0030202	
FBgn0086046	
FBgn0030204	Odorant receptor 9a [Source:FlyBase gene name;Acc:FBgn0030204]
FBgn0083167	Neb-cGP [Source:FlyBase gene name;Acc:FBgn0083167]
FBgn0261710	no circadian temperature entrainment [Source:FlyBase gene name;Acc:FBgn0261710]
FBgn0030206	
FBgn0030207	
FBgn0030208	Protein phosphatase 4 regulatory subunit 2-related protein [Source:FlyBase gene name;Acc:FBgn0030208]
FBgn0052687	
FBgn0085443	sprint [Source:FlyBase gene name;Acc:FBgn0085443]
FBgn0030215	
FBgn0067052	Rab GTPase 9D [Source:FlyBase gene name;Acc:FBgn0067052]
FBgn0001206	Hybrid male rescue [Source:FlyBase gene name;Acc:FBgn0001206]
FBgn0030217	
FBgn0030218	
FBgn0263072	
FBgn0030221	Rab GTPase 9Db [Source:FlyBase gene name;Acc:FBgn0030221]
FBgn0030222	
FBgn0052677	X11Lbeta [Source:FlyBase gene name;Acc:FBgn0052677]
FBgn0030223	
FBgn0052673	Rab GTPase 9E [Source:FlyBase gene name;Acc:FBgn0052673]
FBgn0030224	
FBgn0052676	
FBgn0003204	raspberry [Source:FlyBase gene name;Acc:FBgn0003204]
FBgn0030230	Rabphilin [Source:FlyBase gene name;Acc:FBgn0030230]
FBgn0052675	Transport and Golgi organization 5 [Source:FlyBase gene name;Acc:FBgn0052675]
FBgn0052672	Autophagy-specific gene 8a [Source:FlyBase gene name;Acc:FBgn0052672]
FBgn0030228	
FBgn0030234	
FBgn0025111	Adenine nucleotide translocase 2 [Source:FlyBase gene name;Acc:FBgn0025111]
FBgn0003360	stress-sensitive B [Source:FlyBase gene name;Acc:FBgn0003360]
FBgn0262735	IGF-II mRNA-binding protein [Source:FlyBase gene name;Acc:FBgn0262735]
FBgn0003321	small bristles [Source:FlyBase gene name;Acc:FBgn0003321]
FBgn0040850	
FBgn0030237	
FBgn0052669	
FBgn0030239	
FBgn0030240	
FBgn0030241	fascetto [Source:FlyBase gene name;Acc:FBgn0030241]
FBgn0030242	sister of feo [Source:FlyBase gene name;Acc:FBgn0030242]
FBgn0030243	
FBgn0030244	
FBgn0030245	
FBgn0017561	Open rectifier K[+] channel 1 [Source:FlyBase gene name;Acc:FBgn0017561]
FBgn0030246	
FBgn0030247	
FBgn0264502	
FBgn0003965	vermilion [Source:FlyBase gene name;Acc:FBgn0003965]
FBgn0030251	
FBgn0263705	unconventional myosin class XV [Source:FlyBase gene name;Acc:FBgn0263705]
FBgn0052671	Rab GTPase 9Fa [Source:FlyBase gene name;Acc:FBgn0052671]
FBgn0052670	Rab GTPase 9Fb [Source:FlyBase gene name;Acc:FBgn0052670]
FBgn0021742	C901 [Source:FlyBase gene name;Acc:FBgn0021742]
FBgn0259241	
FBgn0030257	
FBgn0030258	
FBgn0030259	
FBgn0030260	
FBgn0030261	
FBgn0003366	sevenless [Source:FlyBase gene name;Acc:FBgn0003366]
FBgn0030262	Vago [Source:FlyBase gene name;Acc:FBgn0030262]
FBgn0030263	
FBgn0027498	
FBgn0259101	
FBgn0015245	Heat shock protein 60 [Source:FlyBase gene name;Acc:FBgn0015245]
FBgn0030266	
FBgn0028686	Regulatory particle triple-A ATPase 3 [Source:FlyBase gene name;Acc:FBgn0028686]
FBgn0010391	GTP-binding protein [Source:FlyBase gene name;Acc:FBgn0010391]
FBgn0030268	Klp10A [Source:FlyBase gene name;Acc:FBgn0030268]
FBgn0030269	
FBgn0052667	
FBgn0030270	
FBgn0030271	
FBgn0030272	
FBgn0020255	ran [Source:FlyBase gene name;Acc:FBgn0020255]
FBgn0030274	
FBgn0261277	retroactive [Source:FlyBase gene name;Acc:FBgn0261277]
FBgn0030276	Dynein light intermediate chain [Source:FlyBase gene name;Acc:FBgn0030276]
FBgn0052668	
FBgn0026268	antdh [Source:FlyBase gene name;Acc:FBgn0026268]
FBgn0030277	
FBgn0030278	
FBgn0030280	
FBgn0261569	
FBgn0030283	
FBgn0083980	
FBgn0083979	Ionotropic receptor 10a [Source:FlyBase gene name;Acc:FBgn0083979]
FBgn0003411	sisterless A [Source:FlyBase gene name;Acc:FBgn0003411]
FBgn0001491	lethal (1) 10Bb [Source:FlyBase gene name;Acc:FBgn0001491]
FBgn0030286	
FBgn0028421	Kinesin associated protein 3 [Source:FlyBase gene name;Acc:FBgn0028421]
FBgn0085377	
FBgn0030289	
FBgn0030290	
FBgn0030291	
FBgn0030292	
FBgn0030293	
FBgn0000499	dishevelled [Source:FlyBase gene name;Acc:FBgn0000499]
FBgn0030294	PTIP associated 1 [Source:FlyBase gene name;Acc:FBgn0030294]
FBgn0004864	hopscotch [Source:FlyBase gene name;Acc:FBgn0004864]
FBgn0027359	Tim8 [Source:FlyBase gene name;Acc:FBgn0027359]
FBgn0001624	discs large 1 [Source:FlyBase gene name;Acc:FBgn0001624]
FBgn0030296	
FBgn0030297	Gustatory receptor 10b [Source:FlyBase gene name;Acc:FBgn0030297]
FBgn0045502	Gustatory receptor 10a [Source:FlyBase gene name;Acc:FBgn0045502]
FBgn0030298	Odorant receptor 10a [Source:FlyBase gene name;Acc:FBgn0030298]
FBgn0001145	Glutamine synthetase 2 [Source:FlyBase gene name;Acc:FBgn0001145]
FBgn0262740	
FBgn0030300	Sphingosine kinase 1 [Source:FlyBase gene name;Acc:FBgn0030300]
FBgn0030301	Heterochromatin protein 5 [Source:FlyBase gene name;Acc:FBgn0030301]
FBgn0262685	
FBgn0030304	Cyp4g15 [Source:FlyBase gene name;Acc:FBgn0030304]
FBgn0030305	
FBgn0030306	Spase 25-subunit [Source:FlyBase gene name;Acc:FBgn0030306]
FBgn0030307	
FBgn0052666	Death-associated protein kinase related [Source:FlyBase gene name;Acc:FBgn0052666]
FBgn0262335	mir-2492 stem loop [Source:FlyBase gene name;Acc:FBgn0262335]
FBgn0030309	
FBgn0030310	Peptidoglycan recognition protein SA [Source:FlyBase gene name;Acc:FBgn0030310]
FBgn0003277	RNA polymerase II 215kD subunit [Source:FlyBase gene name;Acc:FBgn0003277]
FBgn0030311	
FBgn0027259	kinetochore Mis12-Ndc80 network component 1 [Source:FlyBase gene name;Acc:FBgn0027259]
FBgn0030313	
FBgn0030314	
FBgn0000618	enhancer of yellow 2 [Source:FlyBase gene name;Acc:FBgn0000618]
FBgn0030316	
FBgn0019660	RNA on the X 2 [Source:FlyBase gene name;Acc:FBgn0019660]
FBgn0002948	no distributive disjunction [Source:FlyBase gene name;Acc:FBgn0002948]
FBgn0030317	
FBgn0262853	
FBgn0262852	
FBgn0262851	
FBgn0262850	
FBgn0262849	
FBgn0262848	
FBgn0262847	
FBgn0030318	rhomboid-4 [Source:FlyBase gene name;Acc:FBgn0030318]
FBgn0030319	
FBgn0030320	
FBgn0030321	
FBgn0030322	
FBgn0002723	Methoprene-tolerant [Source:FlyBase gene name;Acc:FBgn0002723]
FBgn0004370	Protein tyrosine phosphatase 10D [Source:FlyBase gene name;Acc:FBgn0004370]
FBgn0030323	
FBgn0014133	bifocal [Source:FlyBase gene name;Acc:FBgn0014133]
FBgn0011754	Phosphorylase kinase gamma [Source:FlyBase gene name;Acc:FBgn0011754]
FBgn0030326	
FBgn0030327	alpha1,6-fucosyltransferase [Source:FlyBase gene name;Acc:FBgn0030327]
FBgn0030328	Amun [Source:FlyBase gene name;Acc:FBgn0030328]
FBgn0030329	pretaporter [Source:FlyBase gene name;Acc:FBgn0030329]
FBgn0030330	Transport and Golgi organization 10 [Source:FlyBase gene name;Acc:FBgn0030330]
FBgn0030331	
FBgn0259918	inaF-B [Source:FlyBase gene name;Acc:FBgn0259918]
FBgn0260812	inaF-D [Source:FlyBase gene name;Acc:FBgn0260812]
FBgn0085351	inaF-A [Source:FlyBase gene name;Acc:FBgn0085351]
FBgn0085350	inaF-C [Source:FlyBase gene name;Acc:FBgn0085350]
FBgn0263215	
FBgn0002577	miniature [Source:FlyBase gene name;Acc:FBgn0002577]
FBgn0030332	
FBgn0004511	dusky [Source:FlyBase gene name;Acc:FBgn0004511]
FBgn0030334	Karl [Source:FlyBase gene name;Acc:FBgn0030334]
FBgn0000259	Casein kinase II beta subunit [Source:FlyBase gene name;Acc:FBgn0000259]
FBgn0001218	Heat shock protein cognate 3 [Source:FlyBase gene name;Acc:FBgn0001218]
FBgn0030336	
FBgn0262684	
FBgn0030338	
FBgn0264509	
FBgn0030339	Cyp28c1 [Source:FlyBase gene name;Acc:FBgn0030339]
FBgn0030340	
FBgn0030341	p24-related-1 [Source:FlyBase gene name;Acc:FBgn0030341]
FBgn0030342	
FBgn0030343	ATP7 [Source:FlyBase gene name;Acc:FBgn0030343]
FBgn0030344	
FBgn0030345	
FBgn0030346	
FBgn0030347	
FBgn0030348	
FBgn0030349	
FBgn0030350	Selenoprotein G [Source:FlyBase gene name;Acc:FBgn0030350]
FBgn0030351	
FBgn0030352	
FBgn0260780	wispy [Source:FlyBase gene name;Acc:FBgn0260780]
FBgn0030354	Upf1 [Source:FlyBase gene name;Acc:FBgn0030354]
FBgn0262686	
FBgn0250871	papillote [Source:FlyBase gene name;Acc:FBgn0250871]
FBgn0030356	
FBgn0262687	
FBgn0052660	
FBgn0030357	Sclp [Source:FlyBase gene name;Acc:FBgn0030357]
FBgn0030358	
FBgn0263111	cacophony [Source:FlyBase gene name;Acc:FBgn0263111]
FBgn0000808	gastrulation-defective [Source:FlyBase gene name;Acc:FBgn0000808]
FBgn0003865	twisted gastrulation [Source:FlyBase gene name;Acc:FBgn0003865]
FBgn0030359	
FBgn0001083	furrowed [Source:FlyBase gene name;Acc:FBgn0001083]
FBgn0030360	
FBgn0030361	
FBgn0030362	regucalcin [Source:FlyBase gene name;Acc:FBgn0030362]
FBgn0043001	Chrac-16 [Source:FlyBase gene name;Acc:FBgn0043001]
FBgn0030364	
FBgn0030365	Transport and Golgi organization 4 [Source:FlyBase gene name;Acc:FBgn0030365]
FBgn0030366	ubiquitin-specific protease 7 [Source:FlyBase gene name;Acc:FBgn0030366]
FBgn0030367	Cyp311a1 [Source:FlyBase gene name;Acc:FBgn0030367]
FBgn0030369	Cyp318a1 [Source:FlyBase gene name;Acc:FBgn0030369]
FBgn0264675	
FBgn0030370	
FBgn0052656	Mucin 11A [Source:FlyBase gene name;Acc:FBgn0052656]
FBgn0264676	
FBgn0085352	
FBgn0030373	
FBgn0030374	
FBgn0052657	
FBgn0040859	
FBgn0030375	
FBgn0030376	
FBgn0259240	Tenascin accessory [Source:FlyBase gene name;Acc:FBgn0259240]
FBgn0030377	
FBgn0052655	
FBgn0030384	
FBgn0030385	Ionotropic receptor 11a [Source:FlyBase gene name;Acc:FBgn0030385]
FBgn0052651	
FBgn0030386	
FBgn0052652	
FBgn0259680	Protein kinase C delta [Source:FlyBase gene name;Acc:FBgn0259680]
FBgn0030389	
FBgn0030390	
FBgn0030391	Rab40 [Source:FlyBase gene name;Acc:FBgn0030391]
FBgn0259143	
FBgn0030394	Cuticular protein 11A [Source:FlyBase gene name;Acc:FBgn0030394]
FBgn0002562	Larval serum protein 1 alpha [Source:FlyBase gene name;Acc:FBgn0002562]
FBgn0030395	
FBgn0030396	
FBgn0086047	
FBgn0264542	
FBgn0030398	Cuticular protein 11B [Source:FlyBase gene name;Acc:FBgn0030398]
FBgn0030400	
FBgn0041203	LIM-kinase1 [Source:FlyBase gene name;Acc:FBgn0041203]
FBgn0030403	
FBgn0052654	Sec16 [Source:FlyBase gene name;Acc:FBgn0052654]
FBgn0030406	
FBgn0030407	
FBgn0030408	
FBgn0030409	
FBgn0030410	Aven ortholog [Source:FlyBase gene name;Acc:FBgn0030410]
FBgn0030411	
FBgn0030412	tomosyn [Source:FlyBase gene name;Acc:FBgn0030412]
FBgn0262187	mir-970 stem loop [Source:FlyBase gene name;Acc:FBgn0262187]
FBgn0015024	Casein kinase Ialpha [Source:FlyBase gene name;Acc:FBgn0015024]
FBgn0011837	Tis11 homolog [Source:FlyBase gene name;Acc:FBgn0011837]
FBgn0053963	
FBgn0263865	Smrter [Source:FlyBase gene name;Acc:FBgn0263865]
FBgn0030417	
FBgn0264678	
FBgn0030418	
FBgn0020513	ade5 [Source:FlyBase gene name;Acc:FBgn0020513]
FBgn0030420	
FBgn0030421	
FBgn0052647	
FBgn0259171	Phosphodiesterase 9 [Source:FlyBase gene name;Acc:FBgn0259171]
FBgn0030425	
FBgn0030429	
FBgn0052650	
FBgn0052649	
FBgn0030431	
FBgn0030432	
FBgn0030433	mitochondrial ribosomal protein L49 [Source:FlyBase gene name;Acc:FBgn0030433]
FBgn0030434	
FBgn0030435	
FBgn0086675	found in neurons [Source:FlyBase gene name;Acc:FBgn0086675]
FBgn0030437	hector [Source:FlyBase gene name;Acc:FBgn0030437]
FBgn0052642	
FBgn0052644	Mucin related 11Da [Source:FlyBase gene name;Acc:FBgn0052644]
FBgn0263627	
FBgn0030438	
FBgn0262682	
FBgn0030439	
FBgn0052643	
FBgn0261379	radish [Source:FlyBase gene name;Acc:FBgn0261379]
FBgn0030440	
FBgn0030441	
FBgn0261388	
FBgn0030443	
FBgn0262222	mir-971 stem loop [Source:FlyBase gene name;Acc:FBgn0262222]
FBgn0010303	hemipterous [Source:FlyBase gene name;Acc:FBgn0010303]
FBgn0261524	licorne [Source:FlyBase gene name;Acc:FBgn0261524]
FBgn0030447	
FBgn0263005	
FBgn0030449	Ferritin 3 heavy chain homologue [Source:FlyBase gene name;Acc:FBgn0030449]
FBgn0250862	
FBgn0052638	
FBgn0065101	small non-messenger RNA 204 [Source:FlyBase gene name;Acc:FBgn0065101]
FBgn0030451	
FBgn0030452	Major Facilitator Superfamily Transporter 10 [Source:FlyBase gene name;Acc:FBgn0030452]
FBgn0052645	
FBgn0030455	
FBgn0030456	
FBgn0025463	Brahma associated protein 60kD [Source:FlyBase gene name;Acc:FBgn0025463]
FBgn0030457	
FBgn0085440	
FBgn0052640	
FBgn0052641	
FBgn0030459	
FBgn0030460	
FBgn0005410	strawberry notch [Source:FlyBase gene name;Acc:FBgn0005410]
FBgn0029133	REG [Source:FlyBase gene name;Acc:FBgn0029133]
FBgn0004456	multiple edematous wings [Source:FlyBase gene name;Acc:FBgn0004456]
FBgn0052639	
FBgn0030462	
FBgn0000346	comatose [Source:FlyBase gene name;Acc:FBgn0000346]
FBgn0041210	HDAC4 [Source:FlyBase gene name;Acc:FBgn0041210]
FBgn0030465	
FBgn0030466	
FBgn0030467	
FBgn0030468	
FBgn0030469	
FBgn0085388	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase gene name;Acc:FBgn0085388]
FBgn0040309	thioredoxin peroxidase 1 [Source:FlyBase gene name;Acc:FBgn0040309]
FBgn0010198	Ribosomal protein S15Aa [Source:FlyBase gene name;Acc:FBgn0010198]
FBgn0030474	
FBgn0261085	Synaptotagmin 12 [Source:FlyBase gene name;Acc:FBgn0261085]
FBgn0030477	doublesex-Mab related 11E [Source:FlyBase gene name;Acc:FBgn0030477]
FBgn0030478	
FBgn0030479	Rbp1-like [Source:FlyBase gene name;Acc:FBgn0030479]
FBgn0030480	Tim9a [Source:FlyBase gene name;Acc:FBgn0030480]
FBgn0026749	Yippee [Source:FlyBase gene name;Acc:FBgn0026749]
FBgn0030481	
FBgn0030482	
FBgn0030483	
FBgn0030484	
FBgn0030485	
FBgn0030486	Set2 [Source:FlyBase gene name;Acc:FBgn0030486]
FBgn0052635	Neuropilin and tolloid-like [Source:FlyBase gene name;Acc:FBgn0052635]
FBgn0085353	
FBgn0030491	
FBgn0030492	
FBgn0030493	
FBgn0030494	Cuticular protein 12A [Source:FlyBase gene name;Acc:FBgn0030494]
FBgn0030495	
FBgn0052631	
FBgn0052633	
FBgn0086674	Transport and Golgi organization 13 [Source:FlyBase gene name;Acc:FBgn0086674]
FBgn0004169	upheld [Source:FlyBase gene name;Acc:FBgn0004169]
FBgn0030499	
FBgn0030500	Ndc80 [Source:FlyBase gene name;Acc:FBgn0030500]
FBgn0030501	BthD selenoprotein [Source:FlyBase gene name;Acc:FBgn0030501]
FBgn0030502	toothrin [Source:FlyBase gene name;Acc:FBgn0030502]
FBgn0030503	Transport and Golgi organization 2 [Source:FlyBase gene name;Acc:FBgn0030503]
FBgn0030504	
FBgn0030505	NFAT homolog [Source:FlyBase gene name;Acc:FBgn0030505]
FBgn0030506	Ligase4 [Source:FlyBase gene name;Acc:FBgn0030506]
FBgn0030507	
FBgn0030508	
FBgn0030509	
FBgn0030510	
FBgn0030511	
FBgn0030512	
FBgn0052627	Drosophila Nna1 ortholog [Source:FlyBase gene name;Acc:FBgn0052627]
FBgn0052628	
FBgn0030514	
FBgn0002878	mutagen-sensitive 101 [Source:FlyBase gene name;Acc:FBgn0002878]
FBgn0001087	garnet [Source:FlyBase gene name;Acc:FBgn0001087]
FBgn0001612	lethal (1) discs degenerate 4 [Source:FlyBase gene name;Acc:FBgn0001612]
FBgn0030518	
FBgn0030519	
FBgn0262108	
FBgn0030520	Programmed cell death 4 ortholog [Source:FlyBase gene name;Acc:FBgn0030520]
FBgn0264381	
FBgn0052625	
FBgn0020909	Rtc1 [Source:FlyBase gene name;Acc:FBgn0020909]
FBgn0004047	Yolk protein 3 [Source:FlyBase gene name;Acc:FBgn0004047]
FBgn0003218	retinal degeneration B [Source:FlyBase gene name;Acc:FBgn0003218]
FBgn0030521	Cathepsin B1 [Source:FlyBase gene name;Acc:FBgn0030521]
FBgn0030522	
FBgn0261244	inactivation no afterpotential E [Source:FlyBase gene name;Acc:FBgn0261244]
FBgn0030524	
FBgn0030525	
FBgn0030528	
FBgn0030529	Chloride intracellular channel [Source:FlyBase gene name;Acc:FBgn0030529]
FBgn0027537	
FBgn0030530	Ajuba LIM protein [Source:FlyBase gene name;Acc:FBgn0030530]
FBgn0052626	
FBgn0030532	
FBgn0263115	maternal gene required for meiosis [Source:FlyBase gene name;Acc:FBgn0263115]
FBgn0030536	
FBgn0000173	bendless [Source:FlyBase gene name;Acc:FBgn0000173]
FBgn0044817	Stellate 12D orphon [Source:FlyBase gene name;Acc:FBgn0044817]
FBgn0011952	transfer RNA:arg:12Ee [Source:FlyBase gene name;Acc:FBgn0011952]
FBgn0011975	transfer RNA:ser4:12Ea [Source:FlyBase gene name;Acc:FBgn0011975]
FBgn0011976	transfer RNA:ser4:12Eb [Source:FlyBase gene name;Acc:FBgn0011976]
FBgn0011948	transfer RNA:arg:12Ea [Source:FlyBase gene name;Acc:FBgn0011948]
FBgn0011949	transfer RNA:arg:12Eb [Source:FlyBase gene name;Acc:FBgn0011949]
FBgn0011950	transfer RNA:arg:12Ec [Source:FlyBase gene name;Acc:FBgn0011950]
FBgn0011951	transfer RNA:arg:12Ed [Source:FlyBase gene name;Acc:FBgn0011951]
FBgn0011980	transfer RNA:ser774:12Ec [Source:FlyBase gene name;Acc:FBgn0011980]
FBgn0011982	transfer RNA:ser7:12Ed [Source:FlyBase gene name;Acc:FBgn0011982]
FBgn0053247	Ste:CG33247 [Source:FlyBase gene name;Acc:FBgn0053247]
FBgn0053246	Ste:CG33246 [Source:FlyBase gene name;Acc:FBgn0053246]
FBgn0053245	Ste:CG33245 [Source:FlyBase gene name;Acc:FBgn0053245]
FBgn0053244	Ste:CG33244 [Source:FlyBase gene name;Acc:FBgn0053244]
FBgn0053243	Ste:CG33243 [Source:FlyBase gene name;Acc:FBgn0053243]
FBgn0053242	Ste:CG33242 [Source:FlyBase gene name;Acc:FBgn0053242]
FBgn0053241	Ste:CG33241 [Source:FlyBase gene name;Acc:FBgn0053241]
FBgn0053240	Ste:CG33240 [Source:FlyBase gene name;Acc:FBgn0053240]
FBgn0053239	Ste:CG33239 [Source:FlyBase gene name;Acc:FBgn0053239]
FBgn0053238	Ste:CG33238 [Source:FlyBase gene name;Acc:FBgn0053238]
FBgn0053237	Ste:CG33237 [Source:FlyBase gene name;Acc:FBgn0053237]
FBgn0053236	Ste:CG33236 [Source:FlyBase gene name;Acc:FBgn0053236]
FBgn0011974	transfer RNA:ser474:12Eh [Source:FlyBase gene name;Acc:FBgn0011974]
FBgn0011977	transfer RNA:ser4:12Ee [Source:FlyBase gene name;Acc:FBgn0011977]
FBgn0011953	transfer RNA:arg:12Ef [Source:FlyBase gene name;Acc:FBgn0011953]
FBgn0011981	transfer RNA:ser774:12Ef [Source:FlyBase gene name;Acc:FBgn0011981]
FBgn0011983	transfer RNA:ser7:12Eg [Source:FlyBase gene name;Acc:FBgn0011983]
FBgn0040871	
FBgn0030537	
FBgn0030538	
FBgn0030539	
FBgn0030540	
FBgn0030541	
FBgn0052603	
FBgn0030542	
FBgn0030543	
FBgn0030544	
FBgn0004649	yolkless [Source:FlyBase gene name;Acc:FBgn0004649]
FBgn0263530	mir-4917 stem loop [Source:FlyBase gene name;Acc:FBgn0263530]
FBgn0030545	
FBgn0026713	lethal (1) G0007 [Source:FlyBase gene name;Acc:FBgn0026713]
FBgn0040153	lethal (1) G0469 [Source:FlyBase gene name;Acc:FBgn0040153]
FBgn0030551	
FBgn0030552	mitochondrial ribosomal protein L38 [Source:FlyBase gene name;Acc:FBgn0030552]
FBgn0259166	
FBgn0030555	F box and leucine-rich-repeat gene 4 [Source:FlyBase gene name;Acc:FBgn0030555]
FBgn0030554	
FBgn0030556	mRNA-capping-enzyme [Source:FlyBase gene name;Acc:FBgn0030556]
FBgn0260482	
FBgn0002873	mushroom body defect [Source:FlyBase gene name;Acc:FBgn0002873]
FBgn0030558	
FBgn0030559	
FBgn0002917	narrow abdomen [Source:FlyBase gene name;Acc:FBgn0002917]
FBgn0052602	Mucin 12Ea [Source:FlyBase gene name;Acc:FBgn0052602]
FBgn0030562	
FBgn0030563	
FBgn0052598	
FBgn0052600	dpr8 [Source:FlyBase gene name;Acc:FBgn0052600]
FBgn0052601	
FBgn0030566	
FBgn0030569	
FBgn0030570	
FBgn0030571	
FBgn0030572	mitochondrial ribosomal protein S25 [Source:FlyBase gene name;Acc:FBgn0030572]
FBgn0030573	nmdyn-D6 [Source:FlyBase gene name;Acc:FBgn0030573]
FBgn0030574	
FBgn0015773	Netrin-A [Source:FlyBase gene name;Acc:FBgn0015773]
FBgn0030575	
FBgn0015774	Netrin-B [Source:FlyBase gene name;Acc:FBgn0015774]
FBgn0262534	
FBgn0052595	
FBgn0030576	
FBgn0030577	
FBgn0030578	
FBgn0020508	Antigen 5-related 2 [Source:FlyBase gene name;Acc:FBgn0020508]
FBgn0015010	Antigen 5-related [Source:FlyBase gene name;Acc:FBgn0015010]
FBgn0003301	rutabaga [Source:FlyBase gene name;Acc:FBgn0003301]
FBgn0030581	
FBgn0030582	
FBgn0030583	
FBgn0030584	
FBgn0052590	
FBgn0264078	Flotillin-2 [Source:FlyBase gene name;Acc:FBgn0264078]
FBgn0030586	
FBgn0030587	
FBgn0030588	
FBgn0030589	
FBgn0030590	
FBgn0030591	
FBgn0030592	
FBgn0030593	
FBgn0030594	
FBgn0030595	
FBgn0030596	
FBgn0030597	Ecdysone oxidase [Source:FlyBase gene name;Acc:FBgn0030597]
FBgn0030598	
FBgn0052591	
FBgn0027601	pudgy [Source:FlyBase gene name;Acc:FBgn0027601]
FBgn0030599	
FBgn0000535	ether a go-go [Source:FlyBase gene name;Acc:FBgn0000535]
FBgn0030600	highwire [Source:FlyBase gene name;Acc:FBgn0030600]
FBgn0052594	ben [Source:FlyBase gene name;Acc:FBgn0052594]
FBgn0030603	
FBgn0030605	
FBgn0264389	opossum [Source:FlyBase gene name;Acc:FBgn0264389]
FBgn0030607	doppelganger von brummer [Source:FlyBase gene name;Acc:FBgn0030607]
FBgn0030608	Lipid storage droplet-2 [Source:FlyBase gene name;Acc:FBgn0030608]
FBgn0053177	
FBgn0053178	
FBgn0030610	
FBgn0030611	
FBgn0030612	
FBgn0030613	rab3-GEF [Source:FlyBase gene name;Acc:FBgn0030613]
FBgn0030614	
FBgn0030615	Cyp4s3 [Source:FlyBase gene name;Acc:FBgn0030615]
FBgn0260006	drop dead [Source:FlyBase gene name;Acc:FBgn0260006]
FBgn0030616	Ribosomal protein L37a [Source:FlyBase gene name;Acc:FBgn0030616]
FBgn0030617	
FBgn0263994	
FBgn0052588	
FBgn0030620	
FBgn0262485	
FBgn0262486	
FBgn0030622	
FBgn0030623	Protein phosphatase Y regulator 1 [Source:FlyBase gene name;Acc:FBgn0030623]
FBgn0030624	
FBgn0030625	
FBgn0261703	germ cell-expressed bHLH-PAS [Source:FlyBase gene name;Acc:FBgn0261703]
FBgn0004924	Topoisomerase 1 [Source:FlyBase gene name;Acc:FBgn0004924]
FBgn0263548	mir-4957 stem loop [Source:FlyBase gene name;Acc:FBgn0263548]
FBgn0015926	discontinuous actin hexagon [Source:FlyBase gene name;Acc:FBgn0015926]
FBgn0030628	
FBgn0026428	HDAC6 [Source:FlyBase gene name;Acc:FBgn0026428]
FBgn0030629	
FBgn0030630	
FBgn0030631	
FBgn0000028	abnormal chemosensory jump 6 [Source:FlyBase gene name;Acc:FBgn0000028]
FBgn0003132	Protein phosphatase 1 at 13C [Source:FlyBase gene name;Acc:FBgn0003132]
FBgn0030634	
FBgn0263257	CNG channel-like [Source:FlyBase gene name;Acc:FBgn0263257]
FBgn0040285	Scamp [Source:FlyBase gene name;Acc:FBgn0040285]
FBgn0014455	Adenosylhomocysteinase at 13 [Source:FlyBase gene name;Acc:FBgn0014455]
FBgn0030638	
FBgn0004391	shattered [Source:FlyBase gene name;Acc:FBgn0004391]
FBgn0030641	
FBgn0030640	
FBgn0030642	
FBgn0030643	
