ensembl_gene_id	description
ENSG00000261130	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H3BMD7]
ENSG00000156968	MPV17 mitochondrial membrane protein-like [Source:HGNC Symbol;Acc:26827]
ENSG00000204657	olfactory receptor, family 2, subfamily H, member 2 [Source:HGNC Symbol;Acc:8253]
ENSG00000185361	tumor necrosis factor, alpha-induced protein 8-like 1 [Source:HGNC Symbol;Acc:28279]
ENSG00000170006	transmembrane protein 154 [Source:HGNC Symbol;Acc:26489]
ENSG00000204655	myelin oligodendrocyte glycoprotein [Source:HGNC Symbol;Acc:7197]
ENSG00000074842	chromosome 19 open reading frame 10 [Source:HGNC Symbol;Acc:16948]
ENSG00000166780	chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:19213]
ENSG00000169989	tigger transposable element derived 4 [Source:HGNC Symbol;Acc:18335]
ENSG00000164144	ADP-ribosylation factor interacting protein 1 [Source:HGNC Symbol;Acc:21496]
ENSG00000142002	dipeptidyl-peptidase 9 [Source:HGNC Symbol;Acc:18648]
ENSG00000166783	KIAA0430 [Source:HGNC Symbol;Acc:29562]
ENSG00000134057	cyclin B1 [Source:HGNC Symbol;Acc:1579]
ENSG00000269738	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXR1]
ENSG00000136834	olfactory receptor, family 1, subfamily J, member 1 [Source:HGNC Symbol;Acc:8208]
ENSG00000197233	olfactory receptor, family 1, subfamily J, member 2 [Source:HGNC Symbol;Acc:8209]
ENSG00000239590	olfactory receptor, family 1, subfamily J, member 4 [Source:HGNC Symbol;Acc:8211]
ENSG00000138135	cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:1907]
ENSG00000171505	olfactory receptor, family 1, subfamily N, member 1 [Source:HGNC Symbol;Acc:8221]
ENSG00000107798	lipase A, lysosomal acid, cholesterol esterase [Source:HGNC Symbol;Acc:6617]
ENSG00000171501	olfactory receptor, family 1, subfamily N, member 2 [Source:HGNC Symbol;Acc:15111]
ENSG00000171496	olfactory receptor, family 1, subfamily L, member 8 [Source:HGNC Symbol;Acc:15110]
ENSG00000165202	olfactory receptor, family 1, subfamily Q, member 1 [Source:HGNC Symbol;Acc:8223]
ENSG00000137460	FH2 domain containing 1 [Source:HGNC Symbol;Acc:29363]
ENSG00000171484	olfactory receptor, family 1, subfamily B, member 1 [Source:HGNC Symbol;Acc:8181]
ENSG00000173679	olfactory receptor, family 1, subfamily L, member 1 [Source:HGNC Symbol;Acc:8213]
ENSG00000171481	olfactory receptor, family 1, subfamily L, member 3 [Source:HGNC Symbol;Acc:8215]
ENSG00000136939	olfactory receptor, family 1, subfamily L, member 4 [Source:HGNC Symbol;Acc:8216]
ENSG00000171459	olfactory receptor, family 1, subfamily L, member 6 [Source:HGNC Symbol;Acc:8218]
ENSG00000148215	olfactory receptor, family 5, subfamily C, member 1 [Source:HGNC Symbol;Acc:8331]
ENSG00000136940	phosducin-like [Source:HGNC Symbol;Acc:8770]
ENSG00000109654	tripartite motif containing 2 [Source:HGNC Symbol;Acc:15974]
ENSG00000153044	centromere protein H [Source:HGNC Symbol;Acc:17268]
ENSG00000165204	olfactory receptor, family 1, subfamily K, member 1 [Source:HGNC Symbol;Acc:8212]
ENSG00000056586	ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:21461]
ENSG00000204644	ZFP57 zinc finger protein [Source:HGNC Symbol;Acc:18791]
ENSG00000121211	meiotic nuclear divisions 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24839]
ENSG00000134056	mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:16631]
ENSG00000204642	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:4963]
ENSG00000134058	cyclin-dependent kinase 7 [Source:HGNC Symbol;Acc:1778]
ENSG00000119922	interferon-induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:5409]
ENSG00000121210	KIAA0922 [Source:HGNC Symbol;Acc:29146]
ENSG00000119917	interferon-induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:5411]
ENSG00000204010	interferon-induced protein with tetratricopeptide repeats 1B [Source:HGNC Symbol;Acc:23442]
ENSG00000185745	interferon-induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:5407]
ENSG00000152778	interferon-induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:13328]
ENSG00000072864	nudE nuclear distribution E homolog 1 (A. nidulans) [Source:HGNC Symbol;Acc:17619]
ENSG00000152779	solute carrier family 16, member 12 (monocarboxylic acid transporter 12) [Source:HGNC Symbol;Acc:23094]
ENSG00000183323	coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:28924]
ENSG00000141965	fem-1 homolog a (C. elegans) [Source:HGNC Symbol;Acc:16934]
ENSG00000152782	pantothenate kinase 1 [Source:HGNC Symbol;Acc:8598]
ENSG00000127666	toll-like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:18348]
ENSG00000186130	zinc finger and BTB domain containing 6 [Source:HGNC Symbol;Acc:16764]
ENSG00000105355	perilipin 3 [Source:HGNC Symbol;Acc:16893]
ENSG00000171448	zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:23383]
ENSG00000204632	major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:4964]
ENSG00000011454	RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:17155]
ENSG00000085231	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa [Source:HGNC Symbol;Acc:11542]
ENSG00000138182	kinesin family member 20B [Source:HGNC Symbol;Acc:7212]
ENSG00000133392	myosin, heavy chain 11, smooth muscle [Source:HGNC Symbol;Acc:7569]
ENSG00000137462	toll-like receptor 2 [Source:HGNC Symbol;Acc:11848]
ENSG00000145428	ring finger protein 175 [Source:HGNC Symbol;Acc:27735]
ENSG00000205784	arrestin domain containing 5 [Source:HGNC Symbol;Acc:31407]
ENSG00000206503	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]
ENSG00000127663	lysine (K)-specific demethylase 4B [Source:HGNC Symbol;Acc:29136]
ENSG00000152942	RAD17 homolog (S. pombe) [Source:HGNC Symbol;Acc:9807]
ENSG00000145423	secreted frizzled-related protein 2 [Source:HGNC Symbol;Acc:10777]
ENSG00000197410	dachsous 2 (Drosophila) [Source:HGNC Symbol;Acc:23111]
ENSG00000188394	G protein-coupled receptor 21 [Source:HGNC Symbol;Acc:4476]
ENSG00000165209	spermatid perinuclear RNA binding protein [Source:HGNC Symbol;Acc:16462]
ENSG00000105426	protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:9681]
ENSG00000171566	pleiotropic regulator 1 [Source:HGNC Symbol;Acc:9089]
ENSG00000148680	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled [Source:HGNC Symbol;Acc:5302]
ENSG00000148688	ribonuclease P/MRP 30kDa subunit [Source:HGNC Symbol;Acc:17688]
ENSG00000066379	zinc ribbon domain containing 1 [Source:HGNC Symbol;Acc:13182]
ENSG00000133393	FGFR1OP N-terminal like [Source:HGNC Symbol;Acc:26435]
ENSG00000148204	crumbs homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:18688]
ENSG00000204619	protein phosphatase 1, regulatory (inhibitor) subunit 11 [Source:HGNC Symbol;Acc:9285]
ENSG00000263185	testis expressed 2 [Source:HGNC Symbol;Acc:30884]
ENSG00000262909	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:16809]
ENSG00000271812	
ENSG00000272357	
ENSG00000262840	dynein, axonemal, heavy chain 12 [Source:HGNC Symbol;Acc:2943]
ENSG00000262199	SRC kinase signaling inhibitor 1 [Source:HGNC Symbol;Acc:29506]
ENSG00000267377	
ENSG00000266986	
ENSG00000267536	
ENSG00000267602	
ENSG00000264096	
ENSG00000263799	
ENSG00000265310	
ENSG00000264492	
ENSG00000263836	
ENSG00000263867	
ENSG00000265620	
ENSG00000265153	
ENSG00000264795	
ENSG00000262705	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7EUX6]
ENSG00000263064	
ENSG00000268248	
ENSG00000269764	
ENSG00000268843	
ENSG00000268025	
ENSG00000268187	
ENSG00000271668	
ENSG00000263282	
ENSG00000262398	
ENSG00000260297	
ENSG00000262935	
ENSG00000266214	
ENSG00000260295	
ENSG00000260169	
ENSG00000270046	
ENSG00000267718	
ENSG00000267017	
ENSG00000267584	
ENSG00000271479	
ENSG00000267256	
ENSG00000267464	
ENSG00000270407	
ENSG00000268236	
ENSG00000268507	
ENSG00000267947	
ENSG00000270536	
ENSG00000271445	
ENSG00000268399	
ENSG00000268504	
ENSG00000269284	
ENSG00000267956	vomeronasal 1 receptor 78 pseudogene [Source:HGNC Symbol;Acc:37399]
ENSG00000269818	
ENSG00000269100	HCG1787699; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3D0]
ENSG00000262743	capicua transcriptional repressor pseudogene 10 [Source:HGNC Symbol;Acc:37901]
ENSG00000261859	
ENSG00000271453	
ENSG00000270851	
ENSG00000262341	
ENSG00000261910	myosin VIIA [Source:HGNC Symbol;Acc:7606]
ENSG00000262325	matrix metallopeptidase 13 (collagenase 3) [Source:HGNC Symbol;Acc:7159]
ENSG00000272336	
ENSG00000272208	
ENSG00000261883	hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:4982]
ENSG00000268161	
ENSG00000268376	
ENSG00000262330	
ENSG00000269880	
ENSG00000262124	zinc finger protein 558 [Source:HGNC Symbol;Acc:26422]
ENSG00000262844	
ENSG00000262523	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:29129]
ENSG00000263010	
ENSG00000270353	
ENSG00000262506	chromosome 11 open reading frame 57 [Source:HGNC Symbol;Acc:25569]
ENSG00000264606	cathepsin E [Source:HGNC Symbol;Acc:2530]
ENSG00000265183	Small nucleolar RNA SNORD60 [Source:RFAM;Acc:RF00271]
ENSG00000265640	
ENSG00000265448	
ENSG00000264611	SRGAP2 antisense RNA 1 [Source:HGNC Symbol;Acc:40902]
ENSG00000264375	
ENSG00000265184	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:3094]
ENSG00000263695	Small nucleolar RNA SNORD112 [Source:RFAM;Acc:RF01169]
ENSG00000266641	mitogen-activated protein kinase-activated protein kinase 2 [Source:HGNC Symbol;Acc:6887]
ENSG00000264533	
ENSG00000241541	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000270950	
ENSG00000264325	
ENSG00000263668	ribosomal protein L7a pseudogene 7 [Source:HGNC Symbol;Acc:21395]
ENSG00000266810	MHC class I polypeptide-related sequence G (pseudogene) [Source:HGNC Symbol;Acc:16802]
ENSG00000264751	MHC class I antigen; MHC class Ib antigen  [Source:UniProtKB/TrEMBL;Acc:Q8MH48]
ENSG00000266796	
ENSG00000264100	major histocompatibility complex, class I, T (pseudogene) [Source:HGNC Symbol;Acc:23478]
ENSG00000264683	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B pseudogene 1 [Source:HGNC Symbol;Acc:33450]
ENSG00000266519	mitochondrial coiled-coil domain 1 pseudogene 1 [Source:HGNC Symbol;Acc:33449]
ENSG00000270063	HLA complex group 4B (non-protein coding) [Source:HGNC Symbol;Acc:22919]
ENSG00000266161	major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:4969]
ENSG00000264487	major histocompatibility complex, class I, U (pseudogene) [Source:HGNC Symbol;Acc:23477]
ENSG00000265088	HLA complex group 4 pseudogene 5 [Source:HGNC Symbol;Acc:22925]
ENSG00000265434	Homo sapiens major histocompatibility complex, class I, A (HLA-A), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001242758]
ENSG00000263992	major histocompatibility complex, class I, W (pseudogene) [Source:HGNC Symbol;Acc:23425]
ENSG00000266735	RNA, U6 small nuclear 1226, pseudogene [Source:HGNC Symbol;Acc:48189]
ENSG00000266888	
ENSG00000263487	microRNA 335 [Source:HGNC Symbol;Acc:31773]
ENSG00000272014	HCG2014203; cDNA FLJ11781 fis, clone HEMBA1005963  [Source:UniProtKB/TrEMBL;Acc:Q9HAE1]
ENSG00000264035	RNA, 5S ribosomal pseudogene 246 [Source:HGNC Symbol;Acc:43146]
ENSG00000265659	microRNA 29a [Source:HGNC Symbol;Acc:31616]
ENSG00000265103	microRNA 29b-1 [Source:HGNC Symbol;Acc:31619]
ENSG00000265177	
ENSG00000265385	HDCMB45P; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9P1R7]
ENSG00000264996	
ENSG00000266592	aldo-keto reductase family 1, member C1 [Source:HGNC Symbol;Acc:384]
ENSG00000264466	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]
ENSG00000263495	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]
ENSG00000265721	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]
ENSG00000265431	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]
ENSG00000265551	family with sequence similarity 21, member C [Source:HGNC Symbol;Acc:23414]
ENSG00000270256	
ENSG00000264282	family with sequence similarity 25, member E [Source:HGNC Symbol;Acc:23587]
ENSG00000264842	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4 [Source:HGNC Symbol;Acc:23459]
ENSG00000264889	
ENSG00000264291	RNA, 5S ribosomal pseudogene 310 [Source:HGNC Symbol;Acc:43210]
ENSG00000264217	
ENSG00000265354	translocase of inner mitochondrial membrane 23 homolog B (yeast) [Source:HGNC Symbol;Acc:23581]
ENSG00000265733	Small nucleolar RNA SNORA74 [Source:RFAM;Acc:RF00090]
ENSG00000266412	nuclear receptor coactivator 4 [Source:HGNC Symbol;Acc:7671]
ENSG00000263639	microseminoprotein, beta- [Source:HGNC Symbol;Acc:7372]
ENSG00000264852	
ENSG00000264586	
ENSG00000264204	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7 [Source:HGNC Symbol;Acc:23465]
ENSG00000264221	
ENSG00000263471	adenosylhomocysteinase pseudogene 1 [Source:HGNC Symbol;Acc:44993]
ENSG00000263482	anthrax toxin receptor-like pseudogene 1 [Source:HGNC Symbol;Acc:45004]
ENSG00000263673	
ENSG00000266301	centaurin, gamma-like family, member 8 pseudogene [Source:HGNC Symbol;Acc:23461]
ENSG00000264230	Homo sapiens annexin A8 (ANXA8), transcript variant 1, mRNA. [Source:RefSeq mRNA;Acc:NM_001271702]
ENSG00000266170	
ENSG00000262722	G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:23730]
ENSG00000263480	synaptotagmin XV [Source:HGNC Symbol;Acc:17167]
ENSG00000263939	
ENSG00000266253	
ENSG00000264651	family with sequence similarity 35, member B, pseudogene [Source:HGNC Symbol;Acc:31425]
ENSG00000272340	
ENSG00000266880	Ras-homolog enriched in brain pseudogene 1 [Source:HGNC Symbol;Acc:10010]
ENSG00000266585	RNA, 7SL, cytoplasmic 248, pseudogene [Source:HGNC Symbol;Acc:46264]
ENSG00000264404	
ENSG00000265854	cathepsin L pseudogene 3 [Source:HGNC Symbol;Acc:2541]
ENSG00000265366	glutamate dehydrogenase 1 pseudogene 2 [Source:HGNC Symbol;Acc:4337]
ENSG00000265424	dual specificity phosphatase 8 pseudogene 1 [Source:HGNC Symbol;Acc:3075]
ENSG00000265124	BMS1 pseudogene 5 [Source:HGNC Symbol;Acc:23653]
ENSG00000264664	RNA, 5S ribosomal pseudogene 314 [Source:HGNC Symbol;Acc:43214]
ENSG00000265397	FERM and PDZ domain containing 2 pseudogene 1 [Source:HGNC Symbol;Acc:16843]
ENSG00000264832	protein tyrosine phosphatase, non-receptor type 20B [Source:HGNC Symbol;Acc:23423]
ENSG00000266524	growth differentiation factor 10 [Source:HGNC Symbol;Acc:4215]
ENSG00000263761	growth differentiation factor 2 [Source:HGNC Symbol;Acc:4217]
ENSG00000265203	retinol binding protein 3, interstitial [Source:HGNC Symbol;Acc:9921]
ENSG00000265383	
ENSG00000265763	zinc finger protein 488 [Source:HGNC Symbol;Acc:23535]
ENSG00000266298	
ENSG00000263703	
ENSG00000265190	annexin A8 [Source:HGNC Symbol;Acc:546]
ENSG00000263801	Protein LOC100996760  [Source:UniProtKB/TrEMBL;Acc:A6NLY1]
ENSG00000270156	
ENSG00000271545	
ENSG00000264883	family with sequence similarity 25, member G [Source:HGNC Symbol;Acc:23590]
ENSG00000264561	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 [Source:HGNC Symbol;Acc:23463]
ENSG00000266787	RNA, 5S ribosomal pseudogene 313 [Source:HGNC Symbol;Acc:43213]
ENSG00000263605	BMS1 pseudogene 6 [Source:HGNC Symbol;Acc:23654]
ENSG00000265630	glutamate dehydrogenase 1 pseudogene 6 [Source:HGNC Symbol;Acc:23610]
ENSG00000264436	dual specificity phosphatase 8 pseudogene 2 [Source:HGNC Symbol;Acc:45001]
ENSG00000266217	cathepsin L pseudogene 2 [Source:HGNC Symbol;Acc:2540]
ENSG00000265578	family with sequence similarity 35, member D, pseudogene [Source:HGNC Symbol;Acc:34038]
ENSG00000266165	RNA, 7SL, cytoplasmic 453, pseudogene [Source:HGNC Symbol;Acc:46469]
ENSG00000266034	Ras-homolog enriched in brain pseudogene 2 [Source:HGNC Symbol;Acc:44991]
ENSG00000264717	
ENSG00000264199	family with sequence similarity 25, member C [Source:HGNC Symbol;Acc:23586]
ENSG00000265018	centaurin, gamma-like family, member 12 pseudogene [Source:HGNC Symbol;Acc:23661]
ENSG00000263484	RNA, 5S ribosomal pseudogene 315 [Source:HGNC Symbol;Acc:43215]
ENSG00000270025	BMS1 pseudogene 7 [Source:HGNC Symbol;Acc:23655]
ENSG00000265426	microRNA 4740 [Source:HGNC Symbol;Acc:41711]
ENSG00000266303	microRNA 3186 [Source:HGNC Symbol;Acc:38311]
ENSG00000266662	fascin homolog 2, actin-bundling protein, retinal (Strongylocentrotus purpuratus) [Source:HGNC Symbol;Acc:3960]
ENSG00000268811	
ENSG00000268612	activator of basal transcription 1 [Source:HGNC Symbol;Acc:17369]
ENSG00000271281	
ENSG00000268998	vomeronasal 1 receptor 14 pseudogene [Source:HGNC Symbol;Acc:18721]
ENSG00000269264	
ENSG00000267894	zinc finger protein 322 [Source:HGNC Symbol;Acc:23640]
ENSG00000267814	
ENSG00000264821	
ENSG00000264427	microRNA 4650-2 [Source:HGNC Symbol;Acc:41810]
ENSG00000271506	
ENSG00000266147	RNA, 7SL, cytoplasmic 377, pseudogene [Source:HGNC Symbol;Acc:46393]
ENSG00000262295	Shwachman-Bodian-Diamond syndrome pseudogene 1 [Source:HGNC Symbol;Acc:21646]
ENSG00000263191	RNA, 7SL, cytoplasmic 625, pseudogene [Source:HGNC Symbol;Acc:46641]
ENSG00000261894	
ENSG00000262122	POM121 transmembrane nucleoporin [Source:HGNC Symbol;Acc:19702]
ENSG00000262696	NOP2/Sun domain family, member 5 pseudogene 2 [Source:HGNC Symbol;Acc:16609]
ENSG00000262421	tripartite motif containing 74 [Source:HGNC Symbol;Acc:17453]
ENSG00000263067	stromal antigen 3-like 3 [Source:HGNC Symbol;Acc:33845]
ENSG00000262863	
ENSG00000262709	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000269406	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R184]
ENSG00000268956	
ENSG00000262574	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000262461	speedy/RINGO cell cycle regulator family member E8, pseudogene [Source:HGNC Symbol;Acc:33771]
ENSG00000262060	
ENSG00000269634	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000261948	
ENSG00000263213	prohibitin pseudogene 5 [Source:HGNC Symbol;Acc:39284]
ENSG00000262984	neutrophil cytosolic factor 1B pseudogene [Source:HGNC Symbol;Acc:32522]
ENSG00000261952	POM121 transmembrane nucleoporin B (pseudogene) [Source:HGNC Symbol;Acc:34004]
ENSG00000262589	NOP2/Sun domain family, member 5 [Source:HGNC Symbol;Acc:16385]
ENSG00000262964	tripartite motif containing 50 [Source:HGNC Symbol;Acc:19017]
ENSG00000262374	
ENSG00000262532	FK506 binding protein 6, 36kDa [Source:HGNC Symbol;Acc:3722]
ENSG00000262901	RNA, U6 small nuclear 1080, pseudogene [Source:HGNC Symbol;Acc:48043]
ENSG00000262013	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000263254	frizzled family receptor 9 [Source:HGNC Symbol;Acc:4047]
ENSG00000262694	bromodomain adjacent to zinc finger domain, 1B [Source:HGNC Symbol;Acc:961]
ENSG00000262123	RNA, U6 small nuclear 1198, pseudogene [Source:HGNC Symbol;Acc:48161]
ENSG00000263151	B-cell CLL/lymphoma 7B [Source:HGNC Symbol;Acc:1005]
ENSG00000263049	transducin (beta)-like 2 [Source:HGNC Symbol;Acc:11586]
ENSG00000262077	MLX interacting protein-like [Source:HGNC Symbol;Acc:12744]
ENSG00000262018	vacuolar protein sorting 37 homolog D (S. cerevisiae) [Source:HGNC Symbol;Acc:18287]
ENSG00000261940	DnaJ (Hsp40) homolog, subfamily C, member 30 [Source:HGNC Symbol;Acc:16410]
ENSG00000262030	Williams Beuren syndrome chromosome region 22 [Source:HGNC Symbol;Acc:16405]
ENSG00000263024	syntaxin 1A (brain) [Source:HGNC Symbol;Acc:11433]
ENSG00000266280	microRNA 4284 [Source:HGNC Symbol;Acc:38322]
ENSG00000262387	RNA, 7SL, cytoplasmic 265, pseudogene [Source:HGNC Symbol;Acc:46281]
ENSG00000261908	long intergenic non-protein coding RNA 35 [Source:HGNC Symbol;Acc:18289]
ENSG00000262947	abhydrolase domain containing 11 [Source:HGNC Symbol;Acc:16407]
ENSG00000262073	claudin 3 [Source:HGNC Symbol;Acc:2045]
ENSG00000262988	claudin 4 [Source:HGNC Symbol;Acc:2046]
ENSG00000262499	Williams Beuren syndrome chromosome region 27 [Source:HGNC Symbol;Acc:19068]
ENSG00000262459	Williams-Beuren syndrome chromosome region 28 [Source:HGNC Symbol;Acc:23018]
ENSG00000262981	
ENSG00000262184	elastin [Source:HGNC Symbol;Acc:3327]
ENSG00000262058	
ENSG00000262063	LIM domain kinase 1 [Source:HGNC Symbol;Acc:6613]
ENSG00000263344	eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:12741]
ENSG00000263190	microRNA 590 [Source:HGNC Symbol;Acc:32846]
ENSG00000262128	linker for activation of T cells family, member 2 [Source:HGNC Symbol;Acc:12749]
ENSG00000261911	replication factor C (activator 1) 2, 40kDa [Source:HGNC Symbol;Acc:9970]
ENSG00000262047	RNA, U6 small nuclear 1070, pseudogene [Source:HGNC Symbol;Acc:48033]
ENSG00000263226	CAP-GLY domain containing linker protein 2 [Source:HGNC Symbol;Acc:2586]
ENSG00000261920	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:4661]
ENSG00000261918	RNA, 5S ribosomal pseudogene 233 [Source:HGNC Symbol;Acc:43133]
ENSG00000263294	
ENSG00000263001	cDNA FLJ55916, highly similar to General transcription factor II-I  [Source:UniProtKB/TrEMBL;Acc:B4DH52]
ENSG00000261919	neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:7660]
ENSG00000268855	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000262388	
ENSG00000263008	Williams-Beuren syndrome chromosome region 16  [Source:UniProtKB/TrEMBL;Acc:B2RXG5]
ENSG00000262960	neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:32523]
ENSG00000262648	prohibitin pseudogene 15 [Source:HGNC Symbol;Acc:39294]
ENSG00000263081	
ENSG00000267828	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000268250	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000268978	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000268330	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R184]
ENSG00000262779	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000261875	
ENSG00000262895	tripartite motif containing 73 [Source:HGNC Symbol;Acc:18162]
ENSG00000263044	NOP2/Sun domain family, member 5 pseudogene 1 [Source:HGNC Symbol;Acc:19146]
ENSG00000272391	cDNA FLJ56876, highly similar to Nuclear envelope pore membrane protein POM 121  [Source:UniProtKB/TrEMBL;Acc:B4DDR5]
ENSG00000262760	
ENSG00000262834	
ENSG00000261876	postmeiotic segregation increased 2 pseudogene 3 [Source:HGNC Symbol;Acc:9128]
ENSG00000267932	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000263334	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:4913]
ENSG00000264942	RNA, 7SL, cytoplasmic 642, pseudogene [Source:HGNC Symbol;Acc:46658]
ENSG00000262029	chemokine (C-C motif) ligand 26 [Source:HGNC Symbol;Acc:10625]
ENSG00000262306	chemokine (C-C motif) ligand 24 [Source:HGNC Symbol;Acc:10623]
ENSG00000263104	
ENSG00000262744	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:23082]
ENSG00000262569	P450 (cytochrome) oxidoreductase [Source:HGNC Symbol;Acc:9208]
ENSG00000265726	microRNA 4651 [Source:HGNC Symbol;Acc:41647]
ENSG00000262650	ribosomal protein L7-like 1 pseudogene 3 [Source:HGNC Symbol;Acc:39485]
ENSG00000262432	small nucleolar RNA, H/ACA box 14A [Source:HGNC Symbol;Acc:32602]
ENSG00000262309	transmembrane protein 120A [Source:HGNC Symbol;Acc:21697]
ENSG00000262263	serine/threonine/tyrosine interacting-like 1 [Source:HGNC Symbol;Acc:18165]
ENSG00000262847	malate dehydrogenase 2, NAD (mitochondrial) [Source:HGNC Symbol;Acc:6971]
ENSG00000263227	
ENSG00000261953	RNA, U6 small nuclear 863, pseudogene [Source:HGNC Symbol;Acc:47826]
ENSG00000262876	
ENSG00000262270	
ENSG00000262064	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000261851	
ENSG00000262711	
ENSG00000262751	
ENSG00000262321	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:26729]
ENSG00000265234	RNA, 7SL, cytoplasmic 212, pseudogene [Source:HGNC Symbol;Acc:46228]
ENSG00000269797	G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:17830]
ENSG00000267806	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F2Z3C2]
ENSG00000268733	neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:3953]
ENSG00000269324	hemicentin 2 [Source:HGNC Symbol;Acc:21293]
ENSG00000268972	RNA, U6atac small nuclear (U12-dependent splicing) [Source:HGNC Symbol;Acc:34017]
ENSG00000269262	
ENSG00000269571	retinoid X receptor, alpha [Source:HGNC Symbol;Acc:10477]
ENSG00000269277	protein phosphatase 2, regulatory subunit B, delta [Source:HGNC Symbol;Acc:23732]
ENSG00000268430	Homo sapiens SH3 and multiple ankyrin repeat domains 2 (SHANK2), transcript variant 1, mRNA. [Source:RefSeq mRNA;Acc:NM_012309]
ENSG00000268290	
ENSG00000268125	
ENSG00000268837	SHANK2 antisense RNA 1 [Source:HGNC Symbol;Acc:40014]
ENSG00000269863	SHANK2 antisense RNA 2 [Source:HGNC Symbol;Acc:40015]
ENSG00000269137	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000269211	SHANK2 antisense RNA 3 [Source:HGNC Symbol;Acc:25098]
ENSG00000269325	microRNA 3664 [Source:HGNC Symbol;Acc:38899]
ENSG00000268110	ubiquitination factor E4A [Source:HGNC Symbol;Acc:12499]
ENSG00000269381	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PJD6]
ENSG00000268551	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G [Source:HGNC Symbol;Acc:14247]
ENSG00000270027	
